	TPMIC01002	TPMIC01004	TPMIC01005	TPMIC01006	TPMIC01007	TPMIC01008	TPMIC01009	TPMIC01010	TPMIC01011	TPMIC01015	TPMIC01016	TPMIC01018	TPMIC01020	TPMIC01023	TPMIC01028	TPMIC01029	TPMIC01034	TPMIC01043	TPMIC01046	TPMIC01052	TPMIC01053	TPMIC01055	TPMIC01062	TPMIC01096	TPMIC01118	TPMIC01124	TPMIC01125	TPMIC01126	TPMIC01127	TPMIC01128	TPMIC01129	TPMIC01130	TPMIC01134	TPMIC01144	TPMIC01145	TPMIC01147	TPMIC01153	TPMIC01158	TPMIC01160	TPMIC01164	TPMIC01167	TPMIC01186	TPMIC01187	TPMIC01190	TPMIC01191	TPMIC01198	TPMIC01199	TPMIC01200	TPMIC01212	TPMIC01220	TPMIC01225	TPMIC01226	TPMIC01228	TPMIC01229	TPMIC01234	TPMIC01235	TPMIC01242	TPMIC01250	TPMIC01251	TPMIC01256	TPMIC01259	TPMIC01271	TPMIC01274	TPMIC01277	TPMIC01278	TPMIC01282	TPMIC01284	TPMIC01291	TPMIC03005	TPMIC03007	TPMIC03009	TPMIC03010	TPMIC03012	TPMIC03018	TPMIC03019	TPMIC03020	TPMIC03022	TPMIC03030	TPMIC03032	TPMIC03033	TPMIC03034	TPMIC03041	TPMIC03042	TPMIC03051	TPMIC03055	TPMIC03057	TPMIC03059	TPMIC03064	TPMIC03068	TPMIC03069	TPMIC03071	TPMIC03073	TPMIC03075	TPMIC03078	TPMIC03082	TPMIC03087	TPMIC03089	TPMIC03091	TPMIC03092	TPMIC03094	TPMIC03096	TPMIC03097	TPMIC03099	TPMIC03104	TPMIC03121	TPMIC03125	TPMIC03126	TPMIC03145
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified	0.0	0.11628	0.0	0.0	0.0	0.0	0.01748	0.04089	2.0497	0.0	0.0	0.0	0.0	0.0	0.6310600000000001	0.0	0.0	0.0	0.0	0.0	0.0073799999999999	0.0	0.0	0.0	0.0	0.00389	0.0	0.0	0.0	0.0	0.0	0.0	0.03733	0.0	0.6682899999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.5796	0.00586	0.10452	0.0	0.0	0.00934	0.0	0.18881	0.0	0.8376899999999999	0.00901	0.0	0.0	0.0	0.0	0.0	0.0	0.15236	0.0	0.0	0.37767	0.0	0.0	0.00931	0.0	0.0	0.0	0.85715	0.40728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0666	0.0	0.0	4.12961	0.0	0.20909	0.0	0.01413	0.0	0.0	0.01845	0.0	0.0	0.0	0.0	0.0	0.02558	0.0	0.04246	0.0	0.0	0.31821	0.0	0.0	0.0	0.0	0.0	0.0496	0.0	1.63591	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00525	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.00287	0.0	0.0	0.0	0.01831	0.0	0.0	0.0	0.00829	0.0	0.01025	0.00275	0.00367	0.0	0.0	0.0	1.10041	0.0	0.0	0.0	0.00679	0.0	0.0124	1.42405	1.07441	0.00362	0.0	0.0	0.0	0.0	0.00126	0.0	0.19824	0.53378	0.0	0.0	0.0	0.00457	0.0	0.0	0.0147	0.01527	0.00126	3.73927	0.01524	0.00938	0.01856	0.0	0.0	0.0	0.00987	1.04295	0.00316	0.0155	0.0	0.00314	0.0	0.0	0.0	0.20071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00607	0.00868	0.0	0.00669	0.01906	0.0	0.00341	0.0	0.01275	0.0	0.12662	0.0	0.0	0.43372	0.01875	0.0	0.0	0.0	0.0	0.00472	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8025800000000001	0.0	0.0	0.0	0.00513	0.0	0.0	1.08011	0.96415	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.00794	0.51781	0.0	0.0	0.0	0.0	0.0	0.0	0.00226	0.00513	0.00126	3.73927	0.0068099999999999	0.00938	0.01151	0.0	0.0	0.0	0.00013	1.04295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113	0.0	0.00175	0.0076	0.0	0.0	0.0	0.0	0.0	0.12662	0.0	0.0	0.34217	0.00703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida|t__GCF_000155955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8025800000000001	0.0	0.0	0.0	0.00513	0.0	0.0	1.08011	0.96415	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.00794	0.51781	0.0	0.0	0.0	0.0	0.0	0.0	0.00226	0.00513	0.00126	3.73927	0.0068099999999999	0.00938	0.01151	0.0	0.0	0.0	0.00013	1.04295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113	0.0	0.00175	0.0076	0.0	0.0	0.0	0.0	0.0	0.12662	0.0	0.0	0.34217	0.00703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00525	0.0	0.0	0.0	0.0	0.0	0.0	0.0064	0.0	0.00287	0.0	0.0	0.0	0.01831	0.0	0.0	0.0	0.00829	0.0	0.01025	0.00275	0.00367	0.0	0.0	0.0	0.29782	0.0	0.0	0.0	0.00166	0.0	0.0124	0.34394	0.11026	0.00362	0.0	0.0	0.0	0.0	0.0	0.0	0.19029	0.0159699999999999	0.0	0.0	0.0	0.00457	0.0	0.0	0.01243	0.01014	0.0	0.0	0.00843	0.0	0.00705	0.0	0.0	0.0	0.00974	0.0	0.00316	0.0155	0.0	0.00314	0.0	0.0	0.0	0.0569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00607	0.00755	0.0	0.00493	0.01146	0.0	0.00341	0.0	0.01275	0.0	0.0	0.0	0.0	0.09155	0.01172	0.0	0.0	0.0	0.0	0.00472	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	0.0	0.0219	0.72964	0.0047	0.17677	0.0089	0.00221	0.00972	4.3954900000000015	0.00278	0.04807	0.01709	0.05861	1.5842200000000002	0.51512	0.0241	0.0982	0.00436	0.6925100000000001	0.02315	0.26832	0.00788	0.0203	0.03679	0.0701799999999999	0.08295	0.0387	0.18252	0.01285	0.79519	0.16182	0.6432100000000001	0.01668	0.01122	0.10307	0.12216	0.03287	0.15786	0.05047	5.56338	11.20086	0.00395	0.16648	0.03238	0.53714	0.09125	0.00148	3.3490300000000004	0.03175	0.05692	0.0459	0.1115	11.71455	0.2864	0.02289	0.44359	0.01364	0.18398	0.00919	0.0	0.01344	0.06072	0.0225	0.06401	1.33409	0.09469	0.66976	0.15197	0.07094	0.0001	1.08368	0.09159	0.07672	1.29054	32.03095	0.07065	0.4061	0.56868	0.18109	0.09774	0.03108	0.05939	0.08425	0.0055299999999999	0.00137	2.30607	0.05672	2.42693	0.63943	0.27711	0.0438	0.05293	0.03676	0.38777	0.00457	0.0068	0.0539799999999999	0.17047	0.04875	0.09293	0.29012	0.01871	0.94957	0.09469	0.01401	0.58373	0.00108	0.07454
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	0.0	0.00207	0.0	0.0	0.08829	0.0	0.0	0.0	0.21023	0.0	0.01383	0.0049	0.0007	0.0017	0.0434	0.00215	0.0	0.0	0.09246	0.0081599999999999	0.0128199999999999	0.00103	0.00135	0.00544	0.01303	0.0	0.0017	0.01437	0.0	0.02287	0.03851	0.1248599999999999	0.00161	0.0	0.00942	0.03858	0.02532	0.01053	0.02265	1.32095	0.28513	0.0	0.04613	0.0	0.00708	0.04821	0.0	0.07209	0.0	0.00295	0.00317	0.01722	0.1809	0.03328	0.0	0.05523	0.0	0.02096	0.0	0.0	0.0	0.00866	0.00413	0.00223	0.01474	0.00021	0.13819	0.00091	0.0556	0.0	0.00056	0.03029	0.01143	0.06592	0.07353	0.00471	0.04942	0.5626800000000001	0.0	0.02238	0.01547	0.01009	0.02931	0.0	0.0	0.31146	0.00348	0.06009	0.26759	0.00394	0.00699	0.0	0.01157	0.10421	0.00133	0.0	0.00426	0.02881	0.0005099999999999	0.01372	0.03956	0.0	0.05295	0.01951	0.0	0.00529	0.0	0.00022
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica|t__Veillonella_atypica_unclassified	0.0	0.00207	0.0	0.0	0.08829	0.0	0.0	0.0	0.21023	0.0	0.01383	0.0049	0.0007	0.0017	0.0434	0.00215	0.0	0.0	0.09246	0.0081599999999999	0.0128199999999999	0.00103	0.00135	0.00544	0.01303	0.0	0.0017	0.01437	0.0	0.02287	0.03851	0.1248599999999999	0.00161	0.0	0.00942	0.03858	0.02532	0.01053	0.02265	1.32095	0.28513	0.0	0.04613	0.0	0.00708	0.04821	0.0	0.07209	0.0	0.00295	0.00317	0.01722	0.1809	0.03328	0.0	0.05523	0.0	0.02096	0.0	0.0	0.0	0.00866	0.00413	0.00223	0.01474	0.00021	0.13819	0.00091	0.0556	0.0	0.00056	0.03029	0.01143	0.06592	0.07353	0.00471	0.04942	0.5626800000000001	0.0	0.02238	0.01547	0.01009	0.02931	0.0	0.0	0.31146	0.00348	0.06009	0.26759	0.00394	0.00699	0.0	0.01157	0.10421	0.00133	0.0	0.00426	0.02881	0.0005099999999999	0.01372	0.03956	0.0	0.05295	0.01951	0.0	0.00529	0.0	0.00022
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	0.0	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.13474	0.0	0.00195	0.0	0.00279	0.215	0.0427	0.0006799999999999	0.0	0.0	0.0198	0.0	0.05213	0.0	0.0	0.00463	0.00378	0.0	0.00188	0.01254	0.0	0.04308	0.01506	0.10014	0.00022	0.0	0.0062	0.01311	0.0	0.01808	0.00835	0.31684	0.00016	0.0	0.00482	0.0	0.0	0.01618	0.0	0.06526	0.00056	0.00254	0.00114	0.00893	0.34383	0.0	0.0	0.00294	0.0	0.02254	0.0	0.0	0.00044	0.00319	0.0	0.0	0.06252	0.00685	0.02027	0.0	0.00037	0.0	0.00459	0.01278	0.00024	0.0	0.94853	0.00016	0.02058	0.0	0.0	0.00506	0.0	0.0	0.00493	0.0	0.0	0.38142	0.0	0.00255	0.05792	0.00112	0.0	0.0	0.0	0.00345	0.0	0.0	0.00096	0.00106	0.0	0.00956	0.00382	0.0	0.00072	0.00565	0.0	0.0	0.0	0.00662
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar|t__GCF_000160015	0.0	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.13474	0.0	0.00195	0.0	0.00279	0.215	0.0427	0.0006799999999999	0.0	0.0	0.0198	0.0	0.05213	0.0	0.0	0.00463	0.00378	0.0	0.00188	0.01254	0.0	0.04308	0.01506	0.10014	0.00022	0.0	0.0062	0.01311	0.0	0.01808	0.00835	0.31684	0.00016	0.0	0.00482	0.0	0.0	0.01618	0.0	0.06526	0.00056	0.00254	0.00114	0.00893	0.34383	0.0	0.0	0.00294	0.0	0.02254	0.0	0.0	0.00044	0.00319	0.0	0.0	0.06252	0.00685	0.02027	0.0	0.00037	0.0	0.00459	0.01278	0.00024	0.0	0.94853	0.00016	0.02058	0.0	0.0	0.00506	0.0	0.0	0.00493	0.0	0.0	0.38142	0.0	0.00255	0.05792	0.00112	0.0	0.0	0.0	0.00345	0.0	0.0	0.00096	0.00106	0.0	0.00956	0.00382	0.0	0.00072	0.00565	0.0	0.0	0.0	0.00662
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	0.0	0.00137	0.44972	0.0	0.05023	0.00086	0.0	0.0	0.74652	0.0	0.01148	0.00093	0.03439	0.28595	0.19201	0.00869	0.00715	0.0	0.261	0.00163	0.10745	0.002	0.0047	0.01018	0.02138	0.06832	0.00994	0.10373	0.00548	0.34786	0.03004	0.03123	0.00352	0.0	0.07991	0.02483	0.00154	0.03055	0.00763	1.37955	7.84475	0.0	0.02849	0.02765	0.09638	0.01396	0.0	0.30718	0.03119	0.03666	0.01677	0.04788	2.23793	0.07594	0.01032	0.3851	0.0043799999999999	0.07078	0.00105	0.0	0.00062	0.00724	0.009	0.04685	0.29474	0.05908	0.13382	0.06299	0.00649	0.0	0.97888	0.0098	0.02895	0.08309	5.44977	0.0515	0.2572	0.006	0.14427	0.03267	0.00431	0.0153	0.02815	0.0007099999999999	0.0	0.22488	0.04447	1.64478	0.12165	0.04251	0.02376	0.04469	0.00343	0.16725	0.0	0.00215	0.02943	0.10335	0.0374	0.02115	0.1298	0.01058	0.01425	0.03135	0.00731	0.13423	0.0	0.03373
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula|t__GCF_000177435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula|t__Veillonella_parvula_unclassified	0.0	0.00137	0.44972	0.0	0.05023	0.00086	0.0	0.0	0.74652	0.0	0.01148	0.00093	0.03439	0.28595	0.19201	0.00869	0.00715	0.0	0.261	0.00163	0.10745	0.002	0.0047	0.01018	0.02138	0.06832	0.00994	0.10373	0.00548	0.34786	0.03004	0.03123	0.00352	0.0	0.07991	0.02483	0.00154	0.03055	0.00763	1.37955	7.84475	0.0	0.02849	0.02765	0.09638	0.01396	0.0	0.30718	0.03119	0.03666	0.01677	0.04788	2.23793	0.07594	0.01032	0.3851	0.0043799999999999	0.07078	0.00105	0.0	0.00062	0.00724	0.009	0.04685	0.29474	0.05908	0.13382	0.06299	0.00649	0.0	0.97888	0.0098	0.02895	0.08309	5.44977	0.0515	0.2572	0.006	0.14427	0.03267	0.00431	0.0153	0.02815	0.0007099999999999	0.0	0.22488	0.04447	1.64478	0.12165	0.04251	0.02376	0.04469	0.00343	0.16725	0.0	0.00215	0.02943	0.10335	0.0374	0.02115	0.1298	0.01058	0.01425	0.03135	0.00731	0.13423	0.0	0.03373
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_ratti	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_ratti|t__GCF_000315505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified	0.0	0.01846	0.27992	0.0047	0.03481	0.00804	0.00221	0.00972	3.304	0.00278	0.0208	0.01126	0.02073	1.08157	0.23701	0.01258	0.09106	0.00436	0.31925	0.01335	0.09592	0.00485	0.01425	0.01654	0.03198	0.01463	0.02519	0.05187	0.00737	0.38138	0.07821	0.38697	0.01133	0.01122	0.00755	0.04565	0.00601	0.0987	0.01185	2.54604	3.07082	0.00395	0.0870399999999999	0.00474	0.43368	0.0129	0.00148	2.90449	0.0	0.0147699999999999	0.02482	0.03747	8.951889999999997	0.17718	0.01257	0.00033	0.00926	0.0697	0.00815	0.0	0.01238	0.04163	0.00937	0.01493	0.9621	0.02855	0.37748	0.08807	0.00848	0.0001	0.09964	0.03871	0.03611	1.14153	25.55912	0.01427	0.07891	0.0	0.03682	0.03763	0.0113	0.034	0.02186	0.00482	0.00137	1.38831	0.00877	0.7195199999999999	0.19227	0.22954	0.01305	0.00823	0.02177	0.11286	0.00324	0.00465	0.01933	0.03725	0.01084	0.0485	0.11694	0.00813	0.88165	0.03819	0.0067	0.4442100000000001	0.00108	0.03397
k__Bacteria|p__Fusobacteria	0.00394	0.0	0.0	0.0	0.0	0.2725	0.0	0.0	0.0	0.0	0.01497	0.05223	0.15041	0.02747	0.04662	0.91074	0.0	0.0	0.00343	0.0	0.02595	0.0	1.05699	0.0	0.00093	0.05727	0.0	0.05434	0.0663	0.0732299999999999	0.01202	0.0	0.09092	1.93193	0.0355399999999999	0.16557	1.11119	0.00403	0.00034	0.03604	0.21081	0.0	0.00086	0.00254	0.04708	0.0	0.02618	0.33726	0.00291	0.0	0.0	0.0235	0.02724	0.00048	0.29607	0.0	0.0	0.01359	0.00837	0.0	0.24359	0.01049	0.18723	1.90761	0.00941	0.02222	0.0	11.83674	0.01114	0.00491	2.48922	0.0	1.6439	0.5770000000000001	0.46378	0.0324	0.0	0.0	0.0	0.10143	0.00828	0.07807	0.0	0.11772	6.00559	0.00426	0.0	0.71116	0.0	0.17109	0.36758	0.03987	0.0	0.00186	0.32092	0.0	0.0	0.0	0.99164	0.03082	0.0	0.0	0.0	0.01148	0.0	0.00762	0.0	0.03232
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.00394	0.0	0.0	0.0	0.0	0.2725	0.0	0.0	0.0	0.0	0.01497	0.05223	0.15041	0.02747	0.04662	0.91074	0.0	0.0	0.00343	0.0	0.02595	0.0	1.05699	0.0	0.00093	0.05727	0.0	0.05434	0.0663	0.0732299999999999	0.01202	0.0	0.09092	1.93193	0.0355399999999999	0.16557	1.11119	0.00403	0.00034	0.03604	0.21081	0.0	0.00086	0.00254	0.04708	0.0	0.02618	0.33726	0.00291	0.0	0.0	0.0235	0.02724	0.00048	0.29607	0.0	0.0	0.01359	0.00837	0.0	0.24359	0.01049	0.18723	1.90761	0.00941	0.02222	0.0	11.83674	0.01114	0.00491	2.48922	0.0	1.6439	0.5770000000000001	0.46378	0.0324	0.0	0.0	0.0	0.10143	0.00828	0.07807	0.0	0.11772	6.00559	0.00426	0.0	0.71116	0.0	0.17109	0.36758	0.03987	0.0	0.00186	0.32092	0.0	0.0	0.0	0.99164	0.03082	0.0	0.0	0.0	0.01148	0.0	0.00762	0.0	0.03232
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.00394	0.0	0.0	0.0	0.0	0.2725	0.0	0.0	0.0	0.0	0.01497	0.05223	0.15041	0.02747	0.04662	0.91074	0.0	0.0	0.00343	0.0	0.02595	0.0	1.05699	0.0	0.00093	0.05727	0.0	0.05434	0.0663	0.0732299999999999	0.01202	0.0	0.09092	1.93193	0.0355399999999999	0.16557	1.11119	0.00403	0.00034	0.03604	0.21081	0.0	0.00086	0.00254	0.04708	0.0	0.02618	0.33726	0.00291	0.0	0.0	0.0235	0.02724	0.00048	0.29607	0.0	0.0	0.01359	0.00837	0.0	0.24359	0.01049	0.18723	1.90761	0.00941	0.02222	0.0	11.83674	0.01114	0.00491	2.48922	0.0	1.6439	0.5770000000000001	0.46378	0.0324	0.0	0.0	0.0	0.10143	0.00828	0.07807	0.0	0.11772	6.00559	0.00426	0.0	0.71116	0.0	0.17109	0.36758	0.03987	0.0	0.00186	0.32092	0.0	0.0	0.0	0.99164	0.03082	0.0	0.0	0.0	0.01148	0.0	0.00762	0.0	0.03232
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.00394	0.0	0.0	0.0	0.0	0.2725	0.0	0.0	0.0	0.0	0.01497	0.05223	0.15041	0.02747	0.04662	0.91074	0.0	0.0	0.00343	0.0	0.02595	0.0	1.05699	0.0	0.00093	0.05727	0.0	0.05434	0.0663	0.0732299999999999	0.01202	0.0	0.09092	1.93193	0.0355399999999999	0.16557	1.11119	0.00403	0.00034	0.032	0.21081	0.0	0.00086	0.00254	0.04708	0.0	0.02618	0.33726	0.0007599999999999	0.0	0.0	0.0235	0.02724	0.00048	0.29607	0.0	0.0	0.01359	0.00837	0.0	0.24359	0.01049	0.18723	1.90761	0.00941	0.02222	0.0	11.83674	0.01114	0.00491	2.48922	0.0	1.6439	0.5770000000000001	0.46378	0.0324	0.0	0.0	0.0	0.10143	0.00828	0.07807	0.0	0.11772	6.00559	0.00426	0.0	0.71116	0.0	0.17109	0.36758	0.03987	0.0	0.00186	0.32092	0.0	0.0	0.0	0.99164	0.03082	0.0	0.0	0.0	0.01148	0.0	0.00762	0.0	0.03232
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.00394	0.0	0.0	0.0	0.0	0.2725	0.0	0.0	0.0	0.0	0.01497	0.05223	0.15041	0.02747	0.04662	0.91074	0.0	0.0	0.00343	0.0	0.02595	0.0	1.05699	0.0	0.00093	0.05727	0.0	0.05434	0.0663	0.0732299999999999	0.01202	0.0	0.09092	1.93193	0.0355399999999999	0.16557	1.11119	0.00403	0.00034	0.032	0.21081	0.0	0.00086	0.00254	0.04708	0.0	0.02618	0.33726	0.0007599999999999	0.0	0.0	0.0235	0.02724	0.00048	0.29607	0.0	0.0	0.01359	0.00837	0.0	0.24359	0.01049	0.18723	1.90761	0.00941	0.02222	0.0	11.83674	0.01114	0.00491	2.48922	0.0	1.6439	0.5770000000000001	0.46378	0.0324	0.0	0.0	0.0	0.10143	0.00828	0.07807	0.0	0.11772	6.00559	0.00426	0.0	0.71116	0.0	0.17109	0.36758	0.03987	0.0	0.00186	0.32092	0.0	0.0	0.0	0.99164	0.03082	0.0	0.0	0.0	0.01148	0.0	0.00762	0.0	0.03232
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	0.0	0.0	0.0	0.0	0.0	0.2725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.90161	0.0	0.0	0.00343	0.0	0.0	0.0	1.05699	0.0	0.00093	0.01088	0.0	0.0	0.0663	0.0	0.01202	0.0	0.09092	1.93193	0.0002	0.16557	0.01109	0.0	0.00034	0.01853	0.11526	0.0	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235	0.0	0.0	0.29607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13287	0.0	0.0	0.0	0.0	11.49372	0.0	0.0	0.0	0.0	1.63201	0.53615	0.46378	0.00434	0.0	0.0	0.0	0.00866	0.00828	0.07807	0.0	0.1027	6.00559	0.00426	0.0	0.0	0.0	0.0	0.0	0.00695	0.0	0.0	0.32092	0.0	0.0	0.0	0.99164	0.0	0.0	0.0	0.0	0.00971	0.0	0.0	0.0	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum|t__GCF_000158195	0.0	0.0	0.0	0.0	0.0	0.2725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.90161	0.0	0.0	0.00343	0.0	0.0	0.0	1.05699	0.0	0.00093	0.01088	0.0	0.0	0.0663	0.0	0.01202	0.0	0.09092	1.93193	0.0002	0.16557	0.01109	0.0	0.00034	0.01853	0.11526	0.0	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235	0.0	0.0	0.29607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13287	0.0	0.0	0.0	0.0	11.49372	0.0	0.0	0.0	0.0	1.63201	0.53615	0.46378	0.00434	0.0	0.0	0.0	0.00866	0.00828	0.07807	0.0	0.1027	6.00559	0.00426	0.0	0.0	0.0	0.0	0.0	0.00695	0.0	0.0	0.32092	0.0	0.0	0.0	0.99164	0.0	0.0	0.0	0.0	0.00971	0.0	0.0	0.0	0.0
