	TPMIC01030	TPMIC01031	TPMIC01032	TPMIC01033	TPMIC01035	TPMIC01036	TPMIC01037	TPMIC01038	TPMIC01039	TPMIC01040	TPMIC01041	TPMIC01042	TPMIC01045	TPMIC01047	TPMIC01048	TPMIC01049	TPMIC01050	TPMIC01051	TPMIC01054	TPMIC01060	TPMIC01061	TPMIC01067	TPMIC01068	TPMIC01069	TPMIC01070	TPMIC01071	TPMIC01072	TPMIC01075	TPMIC01076	TPMIC01077	TPMIC01078	TPMIC01079	TPMIC01080	TPMIC01083	TPMIC01084	TPMIC01085	TPMIC01086	TPMIC01087	TPMIC01088	TPMIC01089	TPMIC01090	TPMIC01091	TPMIC01092	TPMIC01093	TPMIC01094	TPMIC01095	TPMIC01097	TPMIC01098	TPMIC01099	TPMIC01100	TPMIC01101	TPMIC01103	TPMIC01104	TPMIC01105	TPMIC01107	TPMIC01110	TPMIC01111	TPMIC01112	TPMIC01113	TPMIC01114	TPMIC01115	TPMIC01119	TPMIC01120	TPMIC01121	TPMIC01122	TPMIC01123	TPMIC01131	TPMIC01132	TPMIC01133	TPMIC01135	TPMIC01136	TPMIC01141	TPMIC01142	TPMIC01143	TPMIC01146	TPMIC01148	TPMIC01149	TPMIC01150	TPMIC01151	TPMIC01152	TPMIC01154	TPMIC01155	TPMIC01156	TPMIC01157	TPMIC01159	TPMIC01161	TPMIC01162	TPMIC01163	TPMIC01165	TPMIC01166	TPMIC01168	TPMIC01169	TPMIC01170	TPMIC01171	TPMIC01177	TPMIC01178	TPMIC01179	TPMIC01180	TPMIC01181	TPMIC01182	TPMIC01183	TPMIC01184	TPMIC01185	TPMIC01188	TPMIC01189	TPMIC01193	TPMIC01194	TPMIC01195	TPMIC01196	TPMIC01197	TPMIC01208	TPMIC01210	TPMIC01211	TPMIC01213	TPMIC01214	TPMIC01215	TPMIC01216	TPMIC01217	TPMIC01221	TPMIC01222	TPMIC01223	TPMIC01224	TPMIC01227	TPMIC01230	TPMIC01231	TPMIC01232	TPMIC01233	TPMIC01236	TPMIC01239	TPMIC01240	TPMIC01241	TPMIC01245	TPMIC01246	TPMIC01247	TPMIC01248	TPMIC01249	TPMIC01252	TPMIC01253	TPMIC01254	TPMIC01255	TPMIC01257	TPMIC01258	TPMIC01260	TPMIC01262	TPMIC01265	TPMIC01266	TPMIC01267	TPMIC01268	TPMIC01269	TPMIC01270	TPMIC01272	TPMIC01273	TPMIC01275	TPMIC01276	TPMIC01279	TPMIC01280	TPMIC01281	TPMIC01283	TPMIC01287	TPMIC01289	TPMIC01292	TPMIC01293	TPMIC03002	TPMIC03006	TPMIC03011	TPMIC03015	TPMIC03021	TPMIC03025	TPMIC03029	TPMIC03031	TPMIC03035	TPMIC03037	TPMIC03038	TPMIC03040	TPMIC03044	TPMIC03045	TPMIC03049	TPMIC03054	TPMIC03066	TPMIC03070	TPMIC03072	TPMIC03083	TPMIC03084	TPMIC03100	TPMIC03103	TPMIC03108	TPMIC03109	TPMIC03110	TPMIC03131
s__Actinomyces_sp_ICM47	0.0	0.0	0.0	0.00321	0.00297	0.01737	0.0	0.0	0.04082	0.0	0.0	0.0	0.01404	0.0	0.00982	0.0	0.01054	0.00149	0.00126	0.01536	0.0	0.01533	0.0	0.0	0.0	0.0	0.03085	0.0	0.00102	0.00846	0.00137	0.0	0.0026	0.0	0.00043	0.02272	0.0	0.04082	0.07174	0.0	0.0	0.0	0.0	0.0679	0.0	0.0	0.00084	0.0	0.04308	0.0	0.0	0.00997	0.0	0.0	0.00092	0.0	0.00217	0.00524	0.01614	0.00078	0.0	0.0	0.0	0.0	0.0002	0.0	0.00129	0.0128	0.0	0.0	0.00911	0.0	0.0	0.26053	0.01624	0.0	0.0094	0.00206	0.00502	0.0	0.0219	0.00021	0.0	0.06011	0.0	0.00073	0.00302	0.0	0.0	0.13225	0.0	0.02092	0.00218	0.0062	0.0	0.00026	0.0	0.00025	0.0	0.0073	0.0	0.0	0.0	0.0	0.0	0.01411	0.0	0.0	0.00104	0.0	0.0	0.00074	0.01478	0.0	0.0	0.0	0.0	0.00044	0.00178	0.01614	0.0	0.0	0.0	0.00616	0.0	0.0	0.00244	0.02238	0.00251	0.00281	0.01199	0.00092	0.0	0.0	0.00133	0.0	0.00476	0.0	0.0007	0.01446	0.01873	0.01326	0.01274	0.13123	0.0	0.0	0.01565	0.00183	0.01243	0.0	0.00218	0.0136	0.0	0.00162	0.0	0.0	0.0	0.00106	0.113	0.02666	0.00625	0.0	0.0	0.00112	0.0	0.0	0.0	0.0	0.0	0.02411	0.0	0.00062	0.00637	0.00553	0.00179	0.0	0.09717	0.0	0.0	0.0	0.0	0.0	0.01981	0.0	0.0002	0.0	0.0	0.00193	0.0
s__Actinomyces_sp_S6_Spd3	0.0	0.0	0.0	0.0	0.00966	0.0	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.01465	0.0	0.00019	0.0	0.0	0.01451	0.0	0.0	0.0	0.0	0.0	0.00039	0.00067	0.00183	0.0	0.00185	0.01124	0.0	0.0	0.0	0.0	0.00015	0.0	0.0	0.00687	0.0	0.0	0.0	0.01217	0.00748	0.0	0.0	0.00154	0.0	0.00987	0.0	0.0	0.00609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.00409	0.00324	0.0	0.0	0.00445	0.0	0.0	0.00891	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.0	0.00727	0.0	0.0	0.0	0.00523	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.00446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00359	0.0	0.0	0.02699	0.0	0.0	0.0	0.02325	0.00402	0.00739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00705	0.01935	0.0	0.0	0.00517	0.0	0.0	0.0	0.0	0.0	0.01628	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_oral_taxon_180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_oral_taxon_181	0.0	0.0	0.0	0.0	0.0	0.00248	0.0	0.0	0.01136	0.0	0.01003	0.0	0.0	0.0	0.0	0.0	0.00541	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00497	0.02182	0.0	0.0	0.0	0.00793	0.0	0.0	0.0	0.0134	0.0	0.0	0.0	0.01495	0.03185	0.00093	0.0	0.0	0.0	0.0	0.0	0.0	0.0116	0.0	0.0	0.0	0.0	0.0383	0.0	0.00159	0.0	0.0	0.0	0.0	0.00223	0.00062	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.00094	0.0	0.00111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.01841	0.0	0.0	0.00098	0.0	0.00155	0.0	0.00032	0.00436	0.0	0.00608	0.0	0.0	0.0	0.0	0.00471	0.0	0.0	0.0	0.00193	0.0	0.00434	0.00139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223	0.0	0.0	0.0	0.00121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	0.01502	0.0	0.0	0.0	0.0	0.0	0.0	0.00403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.00209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082	0.0	0.00329	0.0	0.0	0.0	0.0	0.0	0.00017
s__Actinomyces_sp_oral_taxon_414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_oral_taxon_448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00397	0.00874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00099	0.0	0.0	0.0	0.0	0.0	0.0	0.22449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.0	0.0	0.0	0.0	0.00262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_sp_oral_taxon_897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_turicensis	0.0	0.0	0.00538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinomyces_viscosus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Actinotignum_timonense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Alloscardovia_omnicolens	0.0	0.0	0.0	0.0	0.00571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.00272	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_adolescentis	0.98038	0.14155	0.08281	10.83051	2.10289	0.38742	0.00134	0.02128	0.1423	0.04416	0.8855	0.10058	0.00471	4.43735	0.0	0.00383	0.0069	0.01548	1.67103	0.0034	0.01021	0.03484	4.3487	0.04613	24.74581	0.00472	0.0014	4.53017	0.20222	3.07751	25.92565	0.15967	1.53625	0.00964	4.83837	0.09421	0.01386	0.04229	5.44939	1.91986	0.08355	1.61246	0.01745	0.01742	0.99061	0.27532	20.45793	0.07722	6.5326	8.53043	0.02397	0.01564	0.03504	0.00314	0.01984	0.09968	2.83988	0.00421	0.00458	0.48398	0.17518	0.01045	4.72093	0.62887	0.00839	0.06875	0.22882	0.00811	0.00648	0.19041	0.10968	0.00693	0.10222	0.00499	0.01257	0.01762	0.35625	2.34115	0.00185	0.00426	0.00611	0.00323	0.00827	0.0	0.0897	0.04258	0.00521	2.54686	0.02564	4.24819	2.16402	2.51767	0.03455	0.54942	0.02907	0.21923	0.14726	1.83939	6.03931	16.70658	8.66379	0.093	3.26015	0.12955	0.41648	6.73152	0.00057	0.05415	0.0	0.00453	0.00831	0.02187	0.09823	2.1088	0.30804	2.41794	0.01316	0.46244	1.5325	0.14793	0.03615	2.08006	0.00675	0.02847	3.40509	2.19222	0.00633	5.52234	0.00885	0.11722	0.00622	0.93693	0.01561	0.00864	0.20752	0.00903	0.01316	2.38723	1.16452	1.42105	0.02089	15.5848	0.0224	1.58169	0.02887	0.8454	6.60254	0.02522	0.21746	0.0068	11.70464	0.04881	0.03946	0.11561	0.0	2.20745	0.05685	0.09749	0.0	7.74696	0.25873	0.0176	0.84686	0.00197	0.06061	0.0391	1.40855	5.15974	0.01084	0.49619	0.00294	0.0	0.01389	2.96951	0.00709	0.00462	0.0	0.0	0.00418	6.98355	0.01469	2.87614	0.00633	0.02682	4.40234	0.71737	0.0	0.19482	0.0
s__Bifidobacterium_animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.0	0.0	0.02972	0.0	0.0	0.0	0.0	0.0	0.25854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3164	0.0	0.10146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.07248	0.0	0.00649	0.0	0.0	0.0	0.0	0.0	0.00331	0.0	0.00178	0.00157	0.00128	0.0	0.0	0.0	0.00231	0.00963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23715	0.0
s__Bifidobacterium_anseris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Bifidobacterium_bifidum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.79352	0.0	0.56371	0.0	0.0	0.0	0.01811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04566	0.0	0.0	0.0	0.16062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00233	0.0226	0.0	0.27976	0.0	0.86092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298	0.00234	0.0	0.0	0.0	1.26164	0.0	0.0	0.0	0.0	0.00154	0.0	0.01243	0.0	0.0	0.0	0.00109	2.65892	0.0	0.00111	0.0	0.0	0.0	0.00133	0.00324	0.0	0.0	0.0	0.0	0.12474	0.00061	0.00153	0.0	0.0	0.0	0.0	0.00152	0.0	0.0	4.36152	0.0211	7.97744	5.76645	0.01765	0.0	0.00583	0.00342	3.76916	0.0879	0.3109	0.0	0.01291	0.00195	0.00289	0.0	0.0191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5928	0.0	0.15375	0.0
